id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_00182_c50,diffusion,0.5,0.5,10.892394710084808,0.009598093703483501,0.13116106390953064,0.7141971588134766,0.2623221278190613
s2_beijing_patch_2023_02275_c50,diffusion,0.5,0.5,11.007774054943296,0.0070524836777166,0.13260918855667114,0.818793773651123,0.2652183771133423
s2_beijing_patch_2023_01362_c70,diffusion,0.70001220703125,0.7,9.921335426095224,0.014000170286496428,0.19217553734779358,0.7544845938682556,0.27453169226646423
s2_beijing_patch_2023_00005_c10,diffusion,0.10003662109375,0.1,18.316567435598213,0.2053143994206902,0.027170319110155106,0.7088850140571594,0.2716037333011627
s2_beijing_patch_2023_02351_c70,diffusion,0.70001220703125,0.7,9.540549155194661,0.010760910922497223,0.1900421679019928,0.8060749173164368,0.2714840769767761
s2_beijing_patch_2023_01279_c70,diffusion,0.70001220703125,0.7,9.429929506243669,0.0043838018778825484,0.19044485688209534,0.8732476830482483,0.2720593512058258
s2_beijing_patch_2023_01856_c10,diffusion,0.10003662109375,0.1,18.135141663316134,0.17165593559947223,0.02762744203209877,0.7517892718315125,0.27617329359054565
s2_beijing_patch_2023_01569_c50,diffusion,0.5,0.5,11.16363529111936,0.029146802494089505,0.13739392161369324,0.7580200433731079,0.2747878432273865
s2_beijing_patch_2023_01553_c70,diffusion,0.70001220703125,0.7,9.714453914314674,0.016721762499331896,0.18703529238700867,0.7701687812805176,0.2671886086463928
s2_beijing_patch_2023_00375_c70,diffusion,0.70001220703125,0.7,9.852738202318736,0.02680125969329435,0.1934228092432022,0.7189409732818604,0.2763134837150574
s2_beijing_patch_2023_00275_c50,diffusion,0.5,0.5,11.049710850487909,0.008110922784768333,0.13272815942764282,0.8218271732330322,0.26545631885528564
s2_beijing_patch_2023_01042_c05,diffusion,0.050048828125,0.05,20.442864357362758,0.10489217700220925,0.013302593491971493,0.7187293171882629,0.2657923102378845
s2_beijing_patch_2023_02255_c30,diffusion,0.29998779296875,0.3,13.432167659805252,0.06416510228375295,0.08279255777597427,0.7678161263465881,0.2759864330291748
s2_beijing_patch_2023_01672_c30,diffusion,0.29998779296875,0.3,13.368053153477739,0.03939751135382236,0.08030067384243011,0.7980085611343384,0.2676798105239868
s2_beijing_patch_2023_01775_c50,diffusion,0.5,0.5,11.300408413797118,0.037339948040056435,0.13613632321357727,0.7506438493728638,0.27227264642715454
s2_beijing_patch_2023_00564_c30,diffusion,0.29998779296875,0.3,13.563749095395929,0.09546807730472116,0.08223891258239746,0.7014120221138,0.274140864610672
s2_beijing_patch_2023_02061_c10,diffusion,0.10003662109375,0.1,18.380189345676648,0.21750878676187924,0.027572060003876686,0.7211325764656067,0.27561965584754944
s2_beijing_patch_2023_02328_c50,diffusion,0.5,0.5,11.32578067582416,0.02569322202387657,0.13612443208694458,0.7052191495895386,0.27224886417388916
s2_beijing_patch_2023_00930_c30,diffusion,0.29998779296875,0.3,13.166304796260322,0.014356498332554505,0.08108950406312943,0.868114173412323,0.27030935883522034
