step,epoch,t,sample_loss,batch_loss
5022,2,-1,,0.105400
5027,2,-1,,0.059500
5032,2,-1,,0.030600
5037,2,-1,,0.166900
5042,2,-1,,0.053200
5047,2,-1,,0.032700
5052,2,-1,,0.049300
5057,2,-1,,0.033000
5062,2,-1,,0.038200
5067,2,-1,,0.099100
5072,2,-1,,0.252500
5077,2,-1,,0.052800
5082,2,-1,,0.099000
5087,2,-1,,0.072600
5092,2,-1,,0.052100
5097,2,-1,,0.177400
5102,2,-1,,0.087500
5107,2,-1,,0.035700
5112,2,-1,,0.057600
5117,2,-1,,0.035800
5122,2,-1,,0.033500
5127,2,-1,,0.039400
5132,2,-1,,0.187400
5137,2,-1,,0.033700
5142,2,-1,,0.041800
5147,2,-1,,0.037100
5152,2,-1,,0.255700
5157,2,-1,,0.125000
5162,2,-1,,0.033700
5167,2,-1,,0.239400
5172,2,-1,,0.037700
5177,2,-1,,0.037400
5182,2,-1,,0.049000
5187,2,-1,,0.109000
5192,2,-1,,0.056600
5197,2,-1,,0.042500
5202,2,-1,,0.257700
5207,2,-1,,0.061800
5212,2,-1,,0.060000
5217,2,-1,,0.056900
5222,2,-1,,0.163000
5227,2,-1,,0.036600
5232,2,-1,,0.032600
5237,2,-1,,0.122300
5242,2,-1,,0.218700
5247,2,-1,,0.041400
5250,2,-1,,0.041400
5250,3,-1,,0.055900
5254,3,-1,,0.099100
5259,3,-1,,0.038500
5264,3,-1,,0.234800
5269,3,-1,,0.031700
5274,3,-1,,0.048500
5279,3,-1,,0.134400
5284,3,-1,,0.037600
5289,3,-1,,0.034400
5294,3,-1,,0.038800
5299,3,-1,,0.035900
5304,3,-1,,0.035000
5309,3,-1,,0.040400
5314,3,-1,,0.302800
5319,3,-1,,0.035900
5324,3,-1,,0.044300
5329,3,-1,,0.052900
5334,3,-1,,0.029400
5339,3,-1,,0.033100
5344,3,-1,,0.035900
5349,3,-1,,0.062300
5354,3,-1,,0.031000
5359,3,-1,,0.033900
5364,3,-1,,0.112100
5369,3,-1,,0.036000
5374,3,-1,,0.037700
5379,3,-1,,0.038500
5384,3,-1,,0.214200
5389,3,-1,,0.085500
5394,3,-1,,0.047300
5399,3,-1,,0.107500
5404,3,-1,,0.082800
5409,3,-1,,0.210500
5414,3,-1,,0.038500
5419,3,-1,,0.042400
5424,3,-1,,0.038100
5429,3,-1,,0.041200
5434,3,-1,,0.181900
5439,3,-1,,0.095700
5444,3,-1,,0.052600
5449,3,-1,,0.036300
5454,3,-1,,0.040600
5459,3,-1,,0.039900
5464,3,-1,,0.049900
5469,3,-1,,0.046500
5474,3,-1,,0.051600
5479,3,-1,,0.039600
5484,3,-1,,0.034600
5489,3,-1,,0.029700
5494,3,-1,,0.037000
5499,3,-1,,0.032600
5504,3,-1,,0.072500
5509,3,-1,,0.030800
5514,3,-1,,0.041800
5519,3,-1,,0.035300
5524,3,-1,,0.198100
5529,3,-1,,0.032000
5534,3,-1,,0.034400
5539,3,-1,,0.249300
5544,3,-1,,0.031200
5549,3,-1,,0.056100
5554,3,-1,,0.036100
5559,3,-1,,0.265600
5564,3,-1,,0.070400
5569,3,-1,,0.032900
5574,3,-1,,0.037900
5579,3,-1,,0.047900
5584,3,-1,,0.106200
5589,3,-1,,0.075400
5594,3,-1,,0.029300
5599,3,-1,,0.033200
5604,3,-1,,0.061400
5609,3,-1,,0.041700
5614,3,-1,,0.041100
5619,3,-1,,0.084400
5624,3,-1,,0.038100
5629,3,-1,,0.043700
5634,3,-1,,0.062200
5639,3,-1,,0.035400
5644,3,-1,,0.042000
5649,3,-1,,0.063400
5654,3,-1,,0.026700
5659,3,-1,,0.041300
5664,3,-1,,0.056800
5669,3,-1,,0.052100
5674,3,-1,,0.052500
5679,3,-1,,0.043700
5684,3,-1,,0.031900
5689,3,-1,,0.033800
5694,3,-1,,0.150900
5699,3,-1,,0.052400
5704,3,-1,,0.033000
5709,3,-1,,0.027000
5714,3,-1,,0.036000
5719,3,-1,,0.030200
5724,3,-1,,0.045400
5729,3,-1,,0.039600
5734,3,-1,,0.038800
5739,3,-1,,0.032400
5744,3,-1,,0.041100
5749,3,-1,,0.038700
5754,3,-1,,0.044200
5759,3,-1,,0.036700
5764,3,-1,,0.182700
5769,3,-1,,0.034800
5774,3,-1,,0.049000
5779,3,-1,,0.123200
5784,3,-1,,0.047400
5789,3,-1,,0.043200
5794,3,-1,,0.285600
5799,3,-1,,0.045600
5804,3,-1,,0.039700
5809,3,-1,,0.044400
5814,3,-1,,0.046600
5819,3,-1,,0.032800
5824,3,-1,,0.040800
5829,3,-1,,0.036100
5834,3,-1,,0.054800
5839,3,-1,,0.132800
5844,3,-1,,0.059800
5849,3,-1,,0.027400
5854,3,-1,,0.037000
5859,3,-1,,0.029400
5864,3,-1,,0.126000
5869,3,-1,,0.057600
5874,3,-1,,0.029900
5879,3,-1,,0.035800
5884,3,-1,,0.048300
5889,3,-1,,0.035200
5894,3,-1,,0.434400
5899,3,-1,,0.052300
5904,3,-1,,0.170100
5909,3,-1,,0.037700
5914,3,-1,,0.093500
5919,3,-1,,0.030700
5924,3,-1,,0.124500
5929,3,-1,,0.041000
5934,3,-1,,0.231000
5939,3,-1,,0.037200
5944,3,-1,,0.032100
5949,3,-1,,0.034200
5954,3,-1,,0.048400
5959,3,-1,,0.040300
5964,3,-1,,0.034500
5969,3,-1,,0.032200
5974,3,-1,,0.034200
5979,3,-1,,0.068300
5984,3,-1,,0.029200
5989,3,-1,,0.125400
5994,3,-1,,0.034700
5999,3,-1,,0.117800
6004,3,-1,,0.148800
6009,3,-1,,0.040100
6014,3,-1,,0.050500
6019,3,-1,,0.153500
6024,3,-1,,0.031300
6029,3,-1,,0.036300
6034,3,-1,,0.033200
6039,3,-1,,0.037500
6044,3,-1,,0.417700
6049,3,-1,,0.069000
6054,3,-1,,0.031100
6059,3,-1,,0.174300
6064,3,-1,,0.058200
6069,3,-1,,0.054400
6074,3,-1,,0.036300
6079,3,-1,,0.036600
6084,3,-1,,0.037100
6089,3,-1,,0.032300
6094,3,-1,,0.039300
6099,3,-1,,0.041100
6104,3,-1,,0.073700
6109,3,-1,,0.036900
6114,3,-1,,0.036900
6119,3,-1,,0.033700
6124,3,-1,,0.052800
6129,3,-1,,0.173500
6134,3,-1,,0.036500
6139,3,-1,,0.087700
6144,3,-1,,0.039700
6149,3,-1,,0.038200
6154,3,-1,,0.029500
6159,3,-1,,0.035400
6164,3,-1,,0.032800
6169,3,-1,,0.037200
6174,3,-1,,0.030700
6179,3,-1,,0.031900
6184,3,-1,,0.050200
6189,3,-1,,0.125300
6194,3,-1,,0.045800
6199,3,-1,,0.267200
6204,3,-1,,0.042300
6209,3,-1,,0.215000
6214,3,-1,,0.046600
6219,3,-1,,0.033700
6224,3,-1,,0.083200
6229,3,-1,,0.105000
6234,3,-1,,0.166400
6239,3,-1,,0.132800
6244,3,-1,,0.044900
6249,3,-1,,0.096300
6254,3,-1,,0.034200
6259,3,-1,,0.031700
6264,3,-1,,0.032800
6269,3,-1,,0.053000
6274,3,-1,,0.231500
6279,3,-1,,0.067000
6284,3,-1,,0.033000
6289,3,-1,,0.027600
6294,3,-1,,0.040600
6299,3,-1,,0.036900
6304,3,-1,,0.052000
6309,3,-1,,0.116200
6314,3,-1,,0.053100
6319,3,-1,,0.040600
6324,3,-1,,0.064900
6329,3,-1,,0.130400
6334,3,-1,,0.033100
6339,3,-1,,0.027500
6344,3,-1,,0.028600
6349,3,-1,,0.093500
6354,3,-1,,0.126600
6359,3,-1,,0.032000
6364,3,-1,,0.048200
6369,3,-1,,0.043000
6374,3,-1,,0.041700
6379,3,-1,,0.046000
6384,3,-1,,0.037000
6389,3,-1,,0.030900
6394,3,-1,,0.097400
6399,3,-1,,0.057000
6404,3,-1,,0.392700
6409,3,-1,,0.039900
6414,3,-1,,0.116200
6419,3,-1,,0.044500
6424,3,-1,,0.053000
6429,3,-1,,0.059400
6434,3,-1,,0.048500
6439,3,-1,,0.036700
6444,3,-1,,0.046100
6449,3,-1,,0.039500
6454,3,-1,,0.033400
6459,3,-1,,0.100900
6464,3,-1,,0.072000
6469,3,-1,,0.039900
6474,3,-1,,0.030300
6479,3,-1,,0.034000
6484,3,-1,,0.041300
6489,3,-1,,0.035900
6494,3,-1,,0.028900
6499,3,-1,,0.034400
6504,3,-1,,0.035600
6509,3,-1,,0.254500
6514,3,-1,,0.044700
6519,3,-1,,0.036500
6524,3,-1,,0.063900
6529,3,-1,,0.035100
6534,3,-1,,0.031500
6539,3,-1,,0.133100
6544,3,-1,,0.040700
6549,3,-1,,0.026500
6554,3,-1,,0.031900
6559,3,-1,,0.045900
6564,3,-1,,0.054900
6569,3,-1,,0.032400
6574,3,-1,,0.031500
6579,3,-1,,0.056900
6584,3,-1,,0.106700
6589,3,-1,,0.027800
6594,3,-1,,0.040100
6599,3,-1,,0.038800
6604,3,-1,,0.038900
6609,3,-1,,0.041100
6614,3,-1,,0.039800
6619,3,-1,,0.041300
6624,3,-1,,0.082600
6629,3,-1,,0.029800
6634,3,-1,,0.037100
6639,3,-1,,0.113900
6644,3,-1,,0.092900
6649,3,-1,,0.052100
6654,3,-1,,0.032800
6659,3,-1,,0.033000
6664,3,-1,,0.045200
6669,3,-1,,0.043700
6674,3,-1,,0.035600
6679,3,-1,,0.075300
6684,3,-1,,0.047300
6689,3,-1,,0.044600
6694,3,-1,,0.057700
6699,3,-1,,0.031500
6704,3,-1,,0.035500
6709,3,-1,,0.108400
6714,3,-1,,0.044200
6719,3,-1,,0.046500
6724,3,-1,,0.073300
6729,3,-1,,0.035600
6734,3,-1,,0.255900
6739,3,-1,,0.097600
6744,3,-1,,0.028900
6749,3,-1,,0.026400
6754,3,-1,,0.036300
6759,3,-1,,0.080000
6764,3,-1,,0.036000
6769,3,-1,,0.028200
6774,3,-1,,0.036300
6779,3,-1,,0.133900
6784,3,-1,,0.071200
6789,3,-1,,0.042400
6794,3,-1,,0.039500
6799,3,-1,,0.053000
6804,3,-1,,0.032500
6809,3,-1,,0.035000
6814,3,-1,,0.060100
6819,3,-1,,0.061100
6824,3,-1,,0.054500
6829,3,-1,,0.039700
6834,3,-1,,0.234400
6839,3,-1,,0.033500
6844,3,-1,,0.047500
6849,3,-1,,0.035500
6854,3,-1,,0.061600
6859,3,-1,,0.049400
6864,3,-1,,0.045000
6869,3,-1,,0.036600
6874,3,-1,,0.030500
6879,3,-1,,0.084800
6884,3,-1,,0.034500
6889,3,-1,,0.039000
6894,3,-1,,0.028000
6899,3,-1,,0.373300
6904,3,-1,,0.049500
6909,3,-1,,0.076300
6914,3,-1,,0.031100
6919,3,-1,,0.032600
6924,3,-1,,0.035600
6929,3,-1,,0.173600
6934,3,-1,,0.072500
6939,3,-1,,0.041300
6944,3,-1,,0.032000
6949,3,-1,,0.029000
6954,3,-1,,0.127000
6959,3,-1,,0.067500
6964,3,-1,,0.079200
6969,3,-1,,0.030200
6974,3,-1,,0.024700
6979,3,-1,,0.027200
6984,3,-1,,0.030400
6989,3,-1,,0.092500
6994,3,-1,,0.053100
6999,3,-1,,0.144700
7004,3,-1,,0.151100
7009,3,-1,,0.084600
7014,3,-1,,0.114200
7019,3,-1,,0.043500
7024,3,-1,,0.080200
7029,3,-1,,0.024500
7034,3,-1,,0.031700
7039,3,-1,,0.042800
7044,3,-1,,0.041600
7049,3,-1,,0.032100
7054,3,-1,,0.032800
7059,3,-1,,0.137500
7064,3,-1,,0.037400
7069,3,-1,,0.038000
7074,3,-1,,0.233500
7079,3,-1,,0.034100
7084,3,-1,,0.169000
7089,3,-1,,0.066700
7094,3,-1,,0.260600
7099,3,-1,,0.064200
7104,3,-1,,0.028500
7109,3,-1,,0.064800
7114,3,-1,,0.045400
7119,3,-1,,0.033200
7124,3,-1,,0.031800
7129,3,-1,,0.044300
7134,3,-1,,0.029500
7139,3,-1,,0.033000
7144,3,-1,,0.037600
7149,3,-1,,0.030100
7154,3,-1,,0.045100
7159,3,-1,,0.048400
7164,3,-1,,0.034300
7169,3,-1,,0.032300
7174,3,-1,,0.066000
7179,3,-1,,0.027300
7184,3,-1,,0.051500
7189,3,-1,,0.034400
7194,3,-1,,0.031000
7199,3,-1,,0.038400
7204,3,-1,,0.155400
7209,3,-1,,0.055000
7214,3,-1,,0.033800
7219,3,-1,,0.035400
7224,3,-1,,0.036100
7229,3,-1,,0.036400
7234,3,-1,,0.049600
7239,3,-1,,0.041800
7244,3,-1,,0.027500
7249,3,-1,,0.049500
7254,3,-1,,0.157200
7259,3,-1,,0.031200
7264,3,-1,,0.057000
7269,3,-1,,0.041100
7274,3,-1,,0.027900
7279,3,-1,,0.034300
7284,3,-1,,0.037300
7289,3,-1,,0.031000
7294,3,-1,,0.040900
7299,3,-1,,0.030000
7304,3,-1,,0.056000
7309,3,-1,,0.031600
7314,3,-1,,0.034700
7319,3,-1,,0.030900
7324,3,-1,,0.033900
7329,3,-1,,0.113700
7334,3,-1,,0.034700
7339,3,-1,,0.112300
7344,3,-1,,0.029700
7349,3,-1,,0.154900
7354,3,-1,,0.028500
7359,3,-1,,0.025900
7364,3,-1,,0.041600
7369,3,-1,,0.036600
7374,3,-1,,0.027300
7379,3,-1,,0.103100
7384,3,-1,,0.155000
7389,3,-1,,0.347900
7394,3,-1,,0.042100
7399,3,-1,,0.027000
7404,3,-1,,0.177800
7409,3,-1,,0.054500
7414,3,-1,,0.028700
7419,3,-1,,0.033800
7424,3,-1,,0.027400
7429,3,-1,,0.251600
7434,3,-1,,0.026100
7439,3,-1,,0.048000
7444,3,-1,,0.039600
7449,3,-1,,0.035900
7454,3,-1,,0.030300
7459,3,-1,,0.022800
7464,3,-1,,0.045600
7469,3,-1,,0.464700
7474,3,-1,,0.033100
7479,3,-1,,0.029300
7484,3,-1,,0.040900
7489,3,-1,,0.028300
7494,3,-1,,0.214000
7499,3,-1,,0.032500
7504,3,-1,,0.031300
7509,3,-1,,0.027600
7514,3,-1,,0.037500
7519,3,-1,,0.032500
7524,3,-1,,0.166600
7529,3,-1,,0.041300
7534,3,-1,,0.105000
7539,3,-1,,0.036600
7544,3,-1,,0.042100
7549,3,-1,,0.032500
7554,3,-1,,0.146400
7559,3,-1,,0.034700
7564,3,-1,,0.036700
7569,3,-1,,0.028700
7574,3,-1,,0.024700
7579,3,-1,,0.054700
7584,3,-1,,0.079100
7589,3,-1,,0.112200
7594,3,-1,,0.110000
7599,3,-1,,0.148400
7604,3,-1,,0.056000
7609,3,-1,,0.056100
7614,3,-1,,0.305600
7619,3,-1,,0.036100
7624,3,-1,,0.032400
7629,3,-1,,0.051600
7634,3,-1,,0.029900
7639,3,-1,,0.033300
7644,3,-1,,0.033700
7649,3,-1,,0.036200
7654,3,-1,,0.158300
7659,3,-1,,0.106700
7664,3,-1,,0.037300
7669,3,-1,,0.209200
7674,3,-1,,0.052500
7679,3,-1,,0.036100
7684,3,-1,,0.071400
7689,3,-1,,0.036500
7694,3,-1,,0.421900
7699,3,-1,,0.078000
7704,3,-1,,0.029900
7709,3,-1,,0.027000
7714,3,-1,,0.027700
7719,3,-1,,0.056100
7724,3,-1,,0.029700
7729,3,-1,,0.032300
7734,3,-1,,0.105900
7739,3,-1,,0.028300
7744,3,-1,,0.043900
7749,3,-1,,0.061600
7754,3,-1,,0.037300
7759,3,-1,,0.053600
7764,3,-1,,0.035200
7769,3,-1,,0.034300
7774,3,-1,,0.025900
7779,3,-1,,0.083000
7784,3,-1,,0.106400
7789,3,-1,,0.108900
7794,3,-1,,0.032900
7799,3,-1,,0.115300
7804,3,-1,,0.061600
7809,3,-1,,0.031000
7814,3,-1,,0.032600
7819,3,-1,,0.027100
7824,3,-1,,0.049200
7829,3,-1,,0.026200
7834,3,-1,,0.036000
7839,3,-1,,0.063900
7844,3,-1,,0.038600
7849,3,-1,,0.027000
7854,3,-1,,0.030700
7859,3,-1,,0.070900
7864,3,-1,,0.096900
7869,3,-1,,0.092200
7874,3,-1,,0.222800
7875,3,-1,,0.222800
7875,4,-1,,0.047400
7878,4,-1,,0.074800
7882,4,-1,,0.046400
7887,4,-1,,0.042600
7892,4,-1,,0.032000
7897,4,-1,,0.187500
7902,4,-1,,0.052600
7907,4,-1,,0.031500
7912,4,-1,,0.134200
7917,4,-1,,0.033700
7922,4,-1,,0.030000
7927,4,-1,,0.034900
7932,4,-1,,0.043800
7937,4,-1,,0.069000
7942,4,-1,,0.159100
7947,4,-1,,0.047900
7952,4,-1,,0.028600
7957,4,-1,,0.067100
7962,4,-1,,0.045400
7967,4,-1,,0.061200
7972,4,-1,,0.038000
7977,4,-1,,0.026400
7982,4,-1,,0.025500
7987,4,-1,,0.024500
7992,4,-1,,0.048000
7997,4,-1,,0.035000
8002,4,-1,,0.053300
8007,4,-1,,0.027300
8012,4,-1,,0.028000
8017,4,-1,,0.104500
8022,4,-1,,0.086600
8027,4,-1,,0.023600
8032,4,-1,,0.068800
8037,4,-1,,0.032700
8042,4,-1,,0.038900
8047,4,-1,,0.029400
8052,4,-1,,0.036000
8057,4,-1,,0.027300
8062,4,-1,,0.025800
8067,4,-1,,0.030900
8072,4,-1,,0.028800
8077,4,-1,,0.032000
8082,4,-1,,0.136400
8087,4,-1,,0.025300
8092,4,-1,,0.029500
8097,4,-1,,0.022500
8102,4,-1,,0.072100
8107,4,-1,,0.054100
8112,4,-1,,0.272000
8117,4,-1,,0.034400
8122,4,-1,,0.042200
8127,4,-1,,0.028900
8132,4,-1,,0.026100
8137,4,-1,,0.030200
8142,4,-1,,0.066500
8147,4,-1,,0.065400
8152,4,-1,,0.035600
8157,4,-1,,0.041800
8162,4,-1,,0.029800
8167,4,-1,,0.041400
8172,4,-1,,0.036100
8177,4,-1,,0.048200
8182,4,-1,,0.128000
8187,4,-1,,0.038600
8192,4,-1,,0.046600
8197,4,-1,,0.046900
8202,4,-1,,0.243000
8207,4,-1,,0.068700
8212,4,-1,,0.036100
8217,4,-1,,0.027200
8222,4,-1,,0.149100
8227,4,-1,,0.025100
8232,4,-1,,0.044500
8237,4,-1,,0.079200
8242,4,-1,,0.216900
8247,4,-1,,0.029000
8252,4,-1,,0.026700
8257,4,-1,,0.055300
8262,4,-1,,0.023600
8267,4,-1,,0.050900
8272,4,-1,,0.163700
8277,4,-1,,0.041800
8282,4,-1,,0.026700
8287,4,-1,,0.028100
8292,4,-1,,0.083100
8297,4,-1,,0.035700
8302,4,-1,,0.028300
8307,4,-1,,0.029300
8312,4,-1,,0.034900
8317,4,-1,,0.066500
8322,4,-1,,0.025000
8327,4,-1,,0.052800
8332,4,-1,,0.040000
8337,4,-1,,0.145900
8342,4,-1,,0.024000
8347,4,-1,,0.027800
8352,4,-1,,0.033500
8357,4,-1,,0.050200
8362,4,-1,,0.306800
8367,4,-1,,0.177800
8372,4,-1,,0.230900
8377,4,-1,,0.062600
8382,4,-1,,0.028800
8387,4,-1,,0.029900
8392,4,-1,,0.056500
8397,4,-1,,0.053600
8402,4,-1,,0.073600
8407,4,-1,,0.052700
8412,4,-1,,0.038300
8417,4,-1,,0.030200
8422,4,-1,,0.032900
8427,4,-1,,0.035600
8432,4,-1,,0.027300
8437,4,-1,,0.041400
8442,4,-1,,0.031100
8447,4,-1,,0.041500
8452,4,-1,,0.041700
8457,4,-1,,0.105700
8462,4,-1,,0.049200
8467,4,-1,,0.033000
8472,4,-1,,0.043800
8477,4,-1,,0.027600
8482,4,-1,,0.038400
8487,4,-1,,0.039600
8492,4,-1,,0.024700
8497,4,-1,,0.027700
8502,4,-1,,0.033200
8507,4,-1,,0.030700
8512,4,-1,,0.033500
8517,4,-1,,0.119400
8522,4,-1,,0.125000
8527,4,-1,,0.047300
8532,4,-1,,0.150400
8537,4,-1,,0.066200
8542,4,-1,,0.040700
8547,4,-1,,0.026000
8552,4,-1,,0.035300
8557,4,-1,,0.098300
8562,4,-1,,0.077600
8567,4,-1,,0.027100
8572,4,-1,,0.262500
8577,4,-1,,0.029000
8582,4,-1,,0.191300
8587,4,-1,,0.091500
8592,4,-1,,0.028300
8597,4,-1,,0.064400
8602,4,-1,,0.029600
8607,4,-1,,0.055500
8612,4,-1,,0.038600
8617,4,-1,,0.034200
8622,4,-1,,0.046700
8627,4,-1,,0.042800
8632,4,-1,,0.050300
8637,4,-1,,0.031300
8642,4,-1,,0.033100
8647,4,-1,,0.041600
8652,4,-1,,0.264000
8657,4,-1,,0.030400
8662,4,-1,,0.027000
8667,4,-1,,0.039400
8672,4,-1,,0.030500
8677,4,-1,,0.057200
8682,4,-1,,0.028400
8687,4,-1,,0.040400
8692,4,-1,,0.035000
8697,4,-1,,0.037200
8702,4,-1,,0.056400
8707,4,-1,,0.040600
8712,4,-1,,0.049300
8717,4,-1,,0.099100
8722,4,-1,,0.046400
8727,4,-1,,0.036700
8732,4,-1,,0.041500
8737,4,-1,,0.031600
8742,4,-1,,0.047000
8747,4,-1,,0.087400
8752,4,-1,,0.026900
8757,4,-1,,0.047700
8762,4,-1,,0.044800
8767,4,-1,,0.058800
8772,4,-1,,0.026700
8777,4,-1,,0.039600
8782,4,-1,,0.030000
8787,4,-1,,0.027600
8792,4,-1,,0.025400
8797,4,-1,,0.163200
8802,4,-1,,0.027500
8807,4,-1,,0.036300
8812,4,-1,,0.096900
8817,4,-1,,0.028500
8822,4,-1,,0.030700
8827,4,-1,,0.029800
8832,4,-1,,0.034900
8837,4,-1,,0.210100
8842,4,-1,,0.107400
8847,4,-1,,0.053500
8852,4,-1,,0.060900
8857,4,-1,,0.023800
8862,4,-1,,0.029100
8867,4,-1,,0.028400
8872,4,-1,,0.021700
8877,4,-1,,0.057300
8882,4,-1,,0.028100
8887,4,-1,,0.027600
8892,4,-1,,0.025000
8897,4,-1,,0.027500
8902,4,-1,,0.030700
8907,4,-1,,0.027200
8912,4,-1,,0.025500
8917,4,-1,,0.050200
8922,4,-1,,0.065600
8927,4,-1,,0.025000
8932,4,-1,,0.028900
8937,4,-1,,0.033400
8942,4,-1,,0.050800
8947,4,-1,,0.355100
8952,4,-1,,0.026300
8957,4,-1,,0.028900
8962,4,-1,,0.034800
8967,4,-1,,0.030600
8972,4,-1,,0.156300
8977,4,-1,,0.037200
8982,4,-1,,0.150600
8987,4,-1,,0.038500
8992,4,-1,,0.029800
8997,4,-1,,0.052500
9002,4,-1,,0.026700
9007,4,-1,,0.031700
9012,4,-1,,0.081800
9017,4,-1,,0.120600
9022,4,-1,,0.124900
9027,4,-1,,0.029700
9032,4,-1,,0.029100
9037,4,-1,,0.032000
9042,4,-1,,0.037000
9047,4,-1,,0.032200
9052,4,-1,,0.037200
9057,4,-1,,0.022300
9062,4,-1,,0.173700
9067,4,-1,,0.031900
9072,4,-1,,0.140800
9077,4,-1,,0.053200
9082,4,-1,,0.030700
9087,4,-1,,0.026100
9092,4,-1,,0.042700
9097,4,-1,,0.028000
9102,4,-1,,0.151100
9107,4,-1,,0.023500
9112,4,-1,,0.187600
9117,4,-1,,0.058500
9122,4,-1,,0.051300
9127,4,-1,,0.035800
9132,4,-1,,0.028700
9137,4,-1,,0.352200
9142,4,-1,,0.023900
9147,4,-1,,0.039400
9152,4,-1,,0.043000
9157,4,-1,,0.052800
9162,4,-1,,0.042600
9167,4,-1,,0.038300
9172,4,-1,,0.032000
9177,4,-1,,0.035500
9182,4,-1,,0.034000
9187,4,-1,,0.056900
9192,4,-1,,0.058500
9197,4,-1,,0.295000
9202,4,-1,,0.068500
9207,4,-1,,0.405000
9212,4,-1,,0.067400
9217,4,-1,,0.078900
9222,4,-1,,0.180100
9227,4,-1,,0.031300
9232,4,-1,,0.054200
9237,4,-1,,0.209300
9242,4,-1,,0.038500
9247,4,-1,,0.094400
9252,4,-1,,0.028100
9257,4,-1,,0.027200
9262,4,-1,,0.063900
9267,4,-1,,0.025300
9272,4,-1,,0.028700
9277,4,-1,,0.028600
9282,4,-1,,0.027600
9287,4,-1,,0.025100
9292,4,-1,,0.031800
9297,4,-1,,0.154800
9302,4,-1,,0.040600
9307,4,-1,,0.058100
9312,4,-1,,0.139500
9317,4,-1,,0.025400
9322,4,-1,,0.165100
9327,4,-1,,0.061600
9332,4,-1,,0.090300
9337,4,-1,,0.031300
9342,4,-1,,0.043400
9347,4,-1,,0.026100
9352,4,-1,,0.030100
9357,4,-1,,0.039600
9362,4,-1,,0.305600
9367,4,-1,,0.049900
9372,4,-1,,0.036000
9377,4,-1,,0.026500
9382,4,-1,,0.028500
9387,4,-1,,0.027900
9392,4,-1,,0.026900
9397,4,-1,,0.029300
9402,4,-1,,0.028000
9407,4,-1,,0.034000
9412,4,-1,,0.040500
9417,4,-1,,0.070100
9422,4,-1,,0.027700
9427,4,-1,,0.026700
9432,4,-1,,0.024900
9437,4,-1,,0.030100
9442,4,-1,,0.027500
9447,4,-1,,0.117900
9452,4,-1,,0.037400
9457,4,-1,,0.218400
9462,4,-1,,0.043900
9467,4,-1,,0.038600
9472,4,-1,,0.028200
9477,4,-1,,0.029000
9482,4,-1,,0.035400
9487,4,-1,,0.044800
9492,4,-1,,0.026700
9497,4,-1,,0.031500
9502,4,-1,,0.039500
9507,4,-1,,0.046200
9512,4,-1,,0.029900
9517,4,-1,,0.097000
9522,4,-1,,0.030900
9527,4,-1,,0.027400
9532,4,-1,,0.047300
9537,4,-1,,0.026500
9542,4,-1,,0.030900
9547,4,-1,,0.025700
9552,4,-1,,0.027900
9557,4,-1,,0.034600
9562,4,-1,,0.048800
9567,4,-1,,0.037300
9572,4,-1,,0.032300
9577,4,-1,,0.030800
9582,4,-1,,0.032400
9587,4,-1,,0.066400
9592,4,-1,,0.027800
9597,4,-1,,0.036300
9602,4,-1,,0.036100
9607,4,-1,,0.026500
9612,4,-1,,0.024400
9617,4,-1,,0.074200
9622,4,-1,,0.027500
9627,4,-1,,0.052600
9632,4,-1,,0.352100
9637,4,-1,,0.027800
9642,4,-1,,0.083900
9647,4,-1,,0.135300
9652,4,-1,,0.033700
9657,4,-1,,0.063100
9662,4,-1,,0.023700
9667,4,-1,,0.024000
9672,4,-1,,0.120600
9677,4,-1,,0.066900
9682,4,-1,,0.064500
9687,4,-1,,0.105000
9692,4,-1,,0.033300
9697,4,-1,,0.178100
9702,4,-1,,0.097100
9707,4,-1,,0.025000
9712,4,-1,,0.033400
9717,4,-1,,0.034300
9722,4,-1,,0.029000
9727,4,-1,,0.024300
9732,4,-1,,0.026000
9737,4,-1,,0.064400
9742,4,-1,,0.030900
9747,4,-1,,0.023600
9752,4,-1,,0.027900
9757,4,-1,,0.027600
9762,4,-1,,0.023400
9767,4,-1,,0.069900
9772,4,-1,,0.035900
9777,4,-1,,0.030400
9782,4,-1,,0.080400
9787,4,-1,,0.055800
9792,4,-1,,0.045700
9797,4,-1,,0.026900
9802,4,-1,,0.059700
9807,4,-1,,0.029400
9812,4,-1,,0.036000
9817,4,-1,,0.220400
9822,4,-1,,0.035500
9827,4,-1,,0.038900
9832,4,-1,,0.041000
9837,4,-1,,0.087400
9842,4,-1,,0.038600
9847,4,-1,,0.046900
9852,4,-1,,0.024700
9857,4,-1,,0.023000
9862,4,-1,,0.031900
9867,4,-1,,0.037300
9872,4,-1,,0.026400
9877,4,-1,,0.095900
9882,4,-1,,0.067900
9887,4,-1,,0.078500
9892,4,-1,,0.026400
9897,4,-1,,0.042100
9902,4,-1,,0.035200
9907,4,-1,,0.026300
9912,4,-1,,0.029700
9917,4,-1,,0.037500
9922,4,-1,,0.034300
9927,4,-1,,0.037400
9932,4,-1,,0.028500
9937,4,-1,,0.025900
9942,4,-1,,0.026900
9947,4,-1,,0.049400
9952,4,-1,,0.042200
9957,4,-1,,0.034400
9962,4,-1,,0.030900
9967,4,-1,,0.029900
9972,4,-1,,0.031100
9977,4,-1,,0.034700
9982,4,-1,,0.029200
9987,4,-1,,0.117100
